Random waveform, random seed
Total number of intervals = 84 (57360, 95703, 9728, 52767, 52975, 27127, 57515, 48265, 97638, 53318, 82180, 86449, 11716, 17639, 12752, 52971, 53461, 28638, 78178, 88938, 29473, 63691, 5451, 84889, 8247, 60530, 79775, 32707, 63266, 83704, 41173, 30323, 94804, 7951, 14981, 76490, 28736, 24613, 77660, 25938, 27714, 37925, 76928, 62532, 99478, 94923, 20379, 70334, 14288, 17558, 65980, 84699, 41005, 72478, 38897, 78741, 45206, 76029, 68056, 20796, 50858, 68126, 60375, 39907, 34315, 18777, 41527, 7689, 85948, 39921, 89538, 56653, 87182, 65695, 56681, 83809, 5382, 68464, 39934, 28345, 9624, 22017, 52652, 18091)
Average QPS expected = 50537
Timestamp start: 1715467544570
Timestamp end: 1715468385014

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      400.9   368.9   148.8   202.5   216.6   347.3   426.4   474.4   510.5   554.3   616.0   716.1  1102.7  3789.5 13639.3  68086.6    68056
read      446.5   683.3   148.8   203.8   217.2   361.6   456.7   500.7   531.1   569.3   631.2   810.3  1782.7  8792.7 30880.4  20786.5    20796
read      406.4   370.2   148.8   201.2   215.1   350.5   430.4   481.3   520.5   568.5   630.3   728.7  1261.6  3777.4 12202.9  50885.1    50858
read      418.5   439.9   148.8   203.6   218.6   354.3   435.3   486.2   525.0   573.3   637.6   753.4  1379.6  4769.4 16115.7  68179.8    68126
read      402.6   309.5   148.8   202.0   216.1   350.9   430.7   479.7   516.8   562.7   625.0   724.8  1176.7  3110.7 11946.0  60472.4    60375
read      407.1   382.9   148.8   201.7   216.2   349.9   436.7   491.9   531.6   578.8   636.1   726.8  1146.0  4055.7 12647.3  39873.6    39907
read      414.4   525.1   148.8   202.4   216.8   349.6   441.1   495.9   533.0   576.2   629.8   715.0  1177.6  7592.5 30446.5  34322.4    34315
read      380.6   386.5   148.8   201.7   213.9   349.8   434.3   470.6   494.1   519.6   548.6   597.9   816.8  3892.4 15140.2  18750.3    18777
read      390.5   268.6   148.8   202.2   216.3   346.2   424.8   475.7   513.7   556.9   612.2   684.6   991.9  1984.8  7685.0  41558.8    41527
read      352.7   412.6   160.7   211.0   227.3   330.0   365.5   384.1   396.6   411.3   430.1   461.8   637.1  6541.2 15563.0   7760.5     7689
read      403.2   424.9   148.8   204.4   220.4   350.7   425.8   470.4   505.0   546.5   603.9   693.2  1006.4  5691.8 13705.0  85939.6    85948
read      397.7   336.3   148.8   202.6   216.7   348.1   428.6   480.3   518.2   562.0   616.4   689.3  1084.8  3244.6 13098.6  39930.6    39921
read      385.0   346.3   148.8   203.5   219.2   344.0   412.9   455.4   487.2   525.8   576.9   658.0   866.4  3435.4 13214.2  89562.5    89538
read      383.9   256.3   148.8   200.1   214.0   344.2   418.5   463.8   498.4   539.7   593.2   671.0   898.9  2339.1  8734.5  56599.6    56653
read      381.4   313.5   148.8   202.8   217.8   341.2   410.9   454.0   485.7   524.2   575.8   655.0   862.9  2767.3 12315.9  87218.3    87182
read      386.8   370.6   148.8   200.1   214.1   342.7   418.3   463.9   498.1   538.5   592.2   672.4   912.0  2543.4 15202.3  65696.0    65695
read      386.6   289.4   148.8   200.4   214.1   346.2   422.2   467.9   502.7   544.3   599.8   677.6   889.5  2151.9 10931.2  56519.6    56681
read      385.7   317.4   148.8   202.1   216.9   341.6   415.0   459.5   492.5   532.4   585.3   671.1   927.3  2663.3 12015.0  83715.1    83809
read      340.6   681.4   160.7   215.5   234.4   303.6   328.2   341.7   351.8   364.9   381.3   412.2   587.9  8486.9 32936.7   5365.9     5382
